time,latitude,longitude,elevation,speed,course,speed_smooth,course_smooth,speed_knots,speed_smooth_knots
2021-07-31T10:46:56Z,47.799625870933646,16.696326745545424,115.67973985190753,0.9251539156781938,299.84630354193064,,,1.7983553436509165,
2021-07-31T10:46:57Z,47.79962754328267,16.696327285395014,115.6998463542561,0.5583517698581246,156.04043174303428,,,1.0853490126831797,
2021-07-31T10:46:58Z,47.79962921563168,16.696327825244605,115.71995285660466,0.1915496240380555,12.234559944137914,,,0.37234268171544266,
2021-07-31T10:46:59Z,47.799630591572026,16.696324468687084,115.73264037865597,0.20439456502345804,48.37948768372895,,,0.39731124950564195,
2021-07-31T10:47:00Z,47.799631967512376,16.696321112129564,115.74532790070728,0.21723950600886055,84.52441542331998,,120.20503966723035,0.42227981729584124,
2021-07-31T10:47:01Z,47.799633343452726,16.696317755572043,115.75801542275859,0.2300844469942631,120.66934316291102,,84.36964759142643,0.44724838508604053,
2021-07-31T10:47:02Z,47.79963471939307,16.69631439901452,115.7707029448099,0.24292938797966562,156.81427090250205,,84.52441542331998,0.4722169528762398,
2021-07-31T10:47:03Z,47.79963609533341,16.696311042456998,115.7833904668612,0.25577432896506813,192.95919864209307,,120.66934316291102,0.4971855206664391,
2021-07-31T10:47:04Z,47.79963747127376,16.696307685899477,115.79607798891251,0.2686192699504707,229.10412638168413,,156.81427090250205,0.5221540884566385,
2021-07-31T10:47:05Z,47.79963884721411,16.696304329341956,115.80876551096382,0.2814642109358732,265.24905412127515,,192.95919864209307,0.5471226562468376,
2021-07-31T10:47:06Z,47.799640223154455,16.696300972784435,115.82145303301513,0.2943091519212757,301.3939818608662,,229.1041263816841,0.572091224037037,
2021-07-31T10:47:07Z,47.79964314338888,16.696295166046834,115.83624883834273,0.5426135693550237,306.82131328103134,,259.1055348573899,1.054756398314301,
2021-07-31T10:47:08Z,47.79964200642646,16.69629072927734,115.85581311040248,0.511448849494071,297.2041699587677,,279.9545291207248,0.9941770292541336,
2021-07-31T10:47:09Z,47.79964086946404,16.696286292507846,115.87537738246222,0.48028412963311823,287.5870266365041,,291.6511091716888,0.9335976601939663,
2021-07-31T10:47:10Z,47.79963973250163,16.696281855738352,115.89494165452197,0.44911940977216547,277.96988331424046,,294.1952750102819,0.873018291133799,
2021-07-31T10:47:11Z,47.799638595539214,16.696277418968858,115.91450592658173,0.41795468991121276,268.3527399919768,,287.587026636504,0.8124389220736318,
2021-07-31T10:47:12Z,47.7996374585768,16.696272982199364,115.93407019864146,0.38678997005026006,258.73559666971323,,277.96988331424035,0.7518595530134645,
2021-07-31T10:47:13Z,47.79963632161438,16.69626854542987,115.95363447070122,0.3556252501893073,249.1184533474496,,268.3527399919767,0.6912801839532972,
2021-07-31T10:47:14Z,47.799636021152054,16.69626919242078,115.99076871460096,0.3238399461914375,235.28953381766627,,257.89324142820914,0.6294944958364875,
2021-07-31T10:47:15Z,47.79963572068972,16.696269839411688,116.02790295850072,0.2920546421935678,221.46061428788295,,246.59138762293765,0.5677088077196782,
2021-07-31T10:47:16Z,47.799635420227396,16.696270486402597,116.06503720240046,0.2602693381956981,207.6316947580996,,234.44717857616223,0.5059231196028688,
2021-07-31T10:47:17Z,47.799635119765064,16.696271133393505,116.10217144630022,0.2284840341978283,193.80277522831628,,221.46061428788283,0.44413743148605933,
2021-07-31T10:47:18Z,47.79963481930274,16.696271780384414,116.13930569019996,0.19669873019995857,179.97385569853296,,207.63169475809954,0.38235174336924993,
2021-07-31T10:47:19Z,47.799634518840406,16.696272427375323,116.17643993409972,0.16491342620208882,166.1449361687496,,193.8027752283162,0.3205660552524405,
2021-07-31T10:47:20Z,47.79963421837808,16.696273074366232,116.21357417799946,0.13312812220421907,152.3160166389663,,179.97385569853287,0.258780367135631,
2021-07-31T10:47:21Z,47.79963391791575,16.69627372135714,116.25070842189922,0.10134281820634933,138.48709710918297,,166.14493616874955,0.1969946790188216,
2021-07-31T10:47:22Z,47.79963361745342,16.69627436834805,116.28784266579896,0.06955751420847962,124.65817757939965,,152.31601663896623,0.13520899090201222,
2021-07-31T10:47:23Z,47.7996357356929,16.696275892656224,116.23285671602935,0.08936322567601956,114.77218271259726,,139.27568204177908,0.17370821405705747,
2021-07-31T10:47:24Z,47.79963785393239,16.696277416964396,116.17787076625973,0.10916893714355949,104.88618784579486,,127.02393237718813,0.21220743721210267,
2021-07-31T10:47:25Z,47.79963997217187,16.69627894127257,116.12288481649011,0.12897464861109942,95.00019297899249,0.29705004763295917,115.56076764519337,0.2507066603671479,0.577419099070547
2021-07-31T10:47:26Z,47.799642090411346,16.69628046558074,116.0678988667205,0.14878036007863937,85.1141981121901,0.27117092911297397,104.88618784579481,0.2892058835221931,0.5271141170662561
2021-07-31T10:47:27Z,47.79964420865083,16.696281989888917,116.01291291695088,0.16858607154617933,75.2282032453877,0.2581787391692425,95.00019297899242,0.32770510667723846,0.5018593201993914
2021-07-31T10:47:28Z,47.79964632689031,16.69628351419709,115.95792696718127,0.18839178301371923,65.34220837858533,0.2580734778017646,85.11419811219001,0.3662043298322836,0.5016547084699527
2021-07-31T10:47:29Z,47.79964844512979,16.696285038505263,115.90294101741165,0.20819749448125918,55.456213511782934,0.25820024211702464,75.22820324538763,0.40470355298732885,0.501901118586009
2021-07-31T10:47:30Z,47.79965056336927,16.696286562813437,115.84795506764203,0.22800320594879914,45.57021864498054,0.25855903211502257,65.34220837858524,0.44320277614237413,0.5025985505475601
2021-07-31T10:47:31Z,47.799652681608755,16.69628808712161,115.79296911787242,0.24780891741633904,35.68422377817815,0.25914984779575845,55.456213511782856,0.4817019992974193,0.5037470043546061
2021-07-31T10:47:32Z,47.799654799848234,16.696289611429783,115.7379831681028,0.267614628883879,25.79822891137576,0.2599726891592323,45.57021864498047,0.5202012224524645,0.505346480007147
2021-07-31T10:47:33Z,47.799655217411406,16.696295779992703,115.70308070614313,0.3004970589738898,35.539445200637495,0.261463446826193,39.6096660093909,0.5841195530809953,0.5082442810876322
2021-07-31T10:47:34Z,47.79965563497458,16.696301948555618,115.66817824418347,0.3333794890639006,45.28066148989923,0.2636221207966406,37.574555605014154,0.648037883709526,0.5124404075960617
2021-07-31T10:47:35Z,47.79965605253774,16.696308117118534,115.63327578222379,0.3662619191539114,55.021877779160974,0.2664487110705752,39.464887431850244,0.7119562143380567,0.5179348595324356
2021-07-31T10:47:36Z,47.79965647010091,16.696314285681453,115.59837332026412,0.39914434924392217,64.7630940684227,0.2699432176479968,45.28066148989916,0.7758745449665873,0.524727636896754
2021-07-31T10:47:37Z,47.799656887664085,16.696320454244372,115.56347085830446,0.43202677933393296,74.50431035768445,0.2662569913139604,55.0218777791609,0.8397928755951181,0.5175621861394478
2021-07-31T10:47:38Z,47.79965730522726,16.696326622807288,115.52856839634478,0.4649092094239438,84.24552664694619,0.26470566997828954,64.76309406842265,0.9037112062236489,0.5145466587050984
2021-07-31T10:47:39Z,47.79965539424439,16.696330107927515,115.92410229162003,0.4739651514565344,91.74204064269904,0.2644950373724034,74.0553698989826,0.9213145492675615,0.5141372216742182
2021-07-31T10:47:40Z,47.79965348326152,16.69633359304774,116.31963618689527,0.48302109348912503,99.23855463845189,0.26562509349630203,82.8987052708408,0.9389178923114742,0.5163338750468074
2021-07-31T10:47:41Z,47.79965157227866,16.696337078167968,116.71517008217052,0.49207703552171567,106.73506863420474,0.2680958383499855,91.2931001839972,0.9565212353553868,0.521136618822866
2021-07-31T10:47:42Z,47.799649661295796,16.696340563288196,117.11070397744577,0.5011329775543063,114.23158262995759,0.2719072719334537,99.2385546384518,0.9741245783992996,0.5285454530023938
2021-07-31T10:47:43Z,47.79964775031293,16.69634404840842,117.506237872721,0.5101889195868968,121.72809662571044,0.27705939424670667,106.73506863420467,0.9917279214432119,0.5385603775853909
2021-07-31T10:47:44Z,47.79964583933006,16.696347533528648,117.90177176799625,0.5192448616194875,129.22461062146328,0.28357289142764164,114.2315826299575,1.0093312644871246,0.5512216032070788
2021-07-31T10:47:45Z,47.799645798461405,16.696351554322185,117.65128429722972,0.5032589377819585,124.42989865058377,0.29061303461392135,119.26985143238389,0.978257114478969,0.5649065467657218
2021-07-31T10:47:46Z,47.79964575759276,16.69635557511572,117.40079682646319,0.48727301394442957,119.63518667970426,0.29817982380554575,121.8498750414838,0.9471829644708134,0.5796152082613201
2021-07-31T10:47:47Z,47.7996457167241,16.696359595909257,117.15030935569666,0.4712870901069006,114.84047470882476,0.3062732590025148,121.97165345725725,0.9161088144626578,0.5953475876938732
2021-07-31T10:47:48Z,47.799645675855444,16.69636361670279,116.89982188493013,0.45530116626937167,110.04576273794524,0.31489334020482856,119.6351866797042,0.8850346644545021,0.6121036850633816
2021-07-31T10:47:49Z,47.79964563498679,16.696367637496326,116.6493344141636,0.4393152424318427,105.25105076706572,0.32404006741248703,114.8404747088247,0.8539605144463466,0.6298835003698452
2021-07-31T10:47:50Z,47.79964559411813,16.696371658289863,116.39884694339707,0.4233293185943138,100.45633879618622,0.3337134406254902,110.04576273794518,0.8228863644381909,0.6486870336132639
2021-07-31T10:47:51Z,47.79964555324948,16.6963756790834,116.14835947263055,0.4073433947567848,95.66162682530671,0.34391345984383803,105.25105076706568,0.7918122144300354,0.6685142847936376
2021-07-31T10:47:52Z,47.79964551238083,16.696379699876935,115.89787200186402,0.3913574709192559,90.8669148544272,0.35464012506753056,100.45633879618617,0.7607380644218796,0.6893652539109665
2021-07-31T10:47:53Z,47.79964298309971,16.69638355511611,115.66986114848405,0.4056860288676758,99.55837188349668,0.36518421850725247,98.35886062529646,0.7885905528745318,0.7098613318715491
2021-07-31T10:47:54Z,47.79964045381859,16.696387410355285,115.44185029510409,0.4200145868160957,108.24982891256614,0.3755457401630037,98.95861625439655,0.8164430413271839,0.7300025186753851
2021-07-31T10:47:55Z,47.79963792453747,16.69639126559446,115.21383944172412,0.43434314476451563,116.94128594163563,0.38572469003478427,102.25560568348644,0.8442955297798359,0.7497888143224748
2021-07-31T10:47:56Z,47.79963539525635,16.696395120833635,114.98582858834416,0.4486717027129356,125.6327429707051,0.3957210681225941,108.24982891256612,0.8721480182324882,0.7692202188128179
2021-07-31T10:47:57Z,47.799632865975234,16.69639897607281,114.75781773496419,0.4630002606613555,134.32419999977458,0.40553487442643327,116.94128594163558,0.9000005066851403,0.7882967321464146
2021-07-31T10:47:58Z,47.79962683057949,16.696399788210524,115.00919781190653,0.5486372010876257,147.8278418160847,0.4175430550288969,126.5951799281532,1.0664654016822097,0.8116387678747455
2021-07-31T10:47:59Z,47.799620795183756,16.69640060034824,115.26057788884889,0.6342741415138959,161.33148363239482,0.43174560992998473,137.21151087211894,1.2329302966792794,0.8392463259978105
2021-07-31T10:48:00Z,47.799614759788014,16.696401412485955,115.51195796579123,0.7199110819401661,174.83512544870496,0.448142539129697,148.79027877353278,1.3993951916763487,0.8711194065156097
2021-07-31T10:48:01Z,47.799613817888606,16.69640062534251,115.50988411964217,0.7109610765018257,175.3496476634942,0.46358094443254655,158.73365971209063,1.3819977728977173,0.9011292656356196
2021-07-31T10:48:02Z,47.7996128759892,16.696399838199063,115.5078102734931,0.7020110710634854,175.8641698782835,0.47806082583853343,167.0416536877924,1.364600354119086,0.9292759033578404
2021-07-31T10:48:03Z,47.79961193408979,16.696399051055614,115.50573642734405,0.6930610656251449,176.37869209307274,0.49114629272690863,172.75182374319,1.3472029353404544,0.9547120160998224
2021-07-31T10:48:04Z,47.79961099219038,16.69639826391217,115.50366258119499,0.6841110601868046,176.893214307862,0.5028373450976721,175.86416987828343,1.3298055165618232,0.9774376038615655
2021-07-31T10:48:05Z,47.799610050290966,16.696397476768723,115.50158873504593,0.6751610547484642,177.40773652265128,0.5131339829508238,176.3786920930727,1.3124080977831918,0.99745266664307
2021-07-31T10:48:06Z,47.79960910839156,16.696396689625278,115.49951488889687,0.6662110493101239,177.92225873744053,0.5220362062863638,176.8932143078619,1.2950106790045603,1.0147572044443356
2021-07-31T10:48:07Z,47.79960816649215,16.696395902481832,115.4974410427478,0.6572610438717835,178.43678095222978,0.5295440151042922,177.40773652265116,1.2776132602259291,1.0293512172653627
2021-07-31T10:48:08Z,47.79960722459274,16.696395115338383,115.49536719659874,0.6483110384334432,178.95130316701903,0.5356574094046088,177.92225873744042,1.2602158414472977,1.041234705106151
2021-07-31T10:48:09Z,47.79960628269333,16.696394328194938,115.49329335044968,0.6393610329951027,179.46582538180832,0.5411706054558945,178.4367809522297,1.242818422668666,1.051951500886188
2021-07-31T10:48:10Z,47.799605340793924,16.696393541051492,115.49121950430062,0.6304110275567624,179.98034759659757,0.546083603258149,178.95130316701898,1.2254210038900348,1.061501604605473
2021-07-31T10:48:11Z,47.799604398894516,16.696392753908047,115.48914565815156,0.621461022118422,180.49486981138682,0.5503964028113725,179.4658253818082,1.2080235851114036,1.069885016264007
2021-07-31T10:48:12Z,47.79960345699511,16.6963919667646,115.4870718120025,0.6125110166800817,181.0093920261761,0.554109004115565,179.98034759659745,1.1906261663327722,1.0771017358617894
2021-07-31T10:48:13Z,47.7996025150957,16.696391179621152,115.48499796585344,0.6035610112417413,181.52391424096535,0.5572214071707263,180.4948698113867,1.1732287475541407,1.0831517633988201
2021-07-31T10:48:14Z,47.79960157319629,16.696390392477706,115.48292411970438,0.5946110058034009,182.0384364557546,0.5597336119768568,181.00939202617596,1.1558313287755093,1.0880350988750995
2021-07-31T10:48:15Z,47.799600631296876,16.69638960533426,115.48085027355532,0.5856610003650605,182.5529586705439,0.5624803473962936,181.5239142409652,1.1384339099968779,1.0933743253923633
2021-07-31T10:48:16Z,47.79959968939747,16.696388818190815,115.47877642740626,0.5767109949267202,183.06748088533314,0.5654616134290367,182.0384364557545,1.1210364912182464,1.0991694429506111
2021-07-31T10:48:17Z,47.79959874749806,16.69638803104737,115.4767025812572,0.5677609894883798,183.5820031001224,0.568677410075086,182.55295867054375,1.1036390724396152,1.1054204515498431
