time,latitude,longitude,elevation,speed,course,speed_smooth,course_smooth,speed_knots,speed_smooth_knots
2021-06-05T09:22:42Z,47.79959264445566,16.69640766223618,112.42363305781036,0.35237808165295037,55.323968059984,0.39292583128385133,98.9423841558001,0.6849681932778733,0.7637867130787607
2021-06-05T09:22:43Z,47.7995946905896,16.696408293357777,112.4484339920804,0.29315433184720097,33.514760012075925,0.39856692381984793,77.13317610789203,0.569846433396287,0.7747521197362054
2021-06-05T09:22:44Z,47.799596736723544,16.69640892447938,112.47323492635041,0.23393058204145153,11.705551964167853,0.40195003463158085,55.32396805998396,0.45472467351470064,0.7813283610549088
2021-06-05T09:22:45Z,47.79960446938275,16.69639629761682,112.53447104757652,0.7565376000180454,162.03014610379685,0.4224695226451283,67.9415204495833,1.4705914471193104,0.821215054817744
2021-06-05T09:22:46Z,47.799612202041956,16.69638367075426,112.59570716880262,1.279144617994639,312.35474024342585,0.4601253878604902,114.98583327669007,2.4864582207239203,0.894412201024711
2021-06-05T09:22:47Z,47.79962216668032,16.69638118528392,112.31093911873177,1.219677659141314,331.4216507387004,0.4955151643833359,170.20536981243336,2.3708637002746924,0.9632044232073483
2021-06-05T09:22:48Z,47.799632131318695,16.696378699813582,112.02617106866091,1.1602107002879891,350.48856123397496,0.5286388522136656,233.60013005681316,2.2552691798254645,1.0275917213656567
2021-06-05T09:22:49Z,47.799642586059576,16.696381222687172,112.0196342007257,1.1696179679907144,179.84796334780205,0.5617922589033473,267.22861233354,2.2735554453383213,1.0920367883650377
2021-06-05T09:22:50Z,47.799653040800465,16.69638374556076,112.0130973327905,1.1790252356934399,9.207365461629138,0.5949753844523812,236.66405620510645,2.2918417108511786,1.1565396242054926
2021-06-05T09:22:51Z,47.79966456898997,16.696389307470334,112.75254363520071,1.3587073324684742,13.581958627990218,0.633864056496511,176.90949988201933,2.641115765057509,1.2321331551768033
2021-06-05T09:22:52Z,47.799676097179464,16.696394869379912,113.49198993761092,1.5383894292435085,17.9565517943513,0.6784582750357366,114.2164800931495,2.9903898192638394,1.3188173812789699
2021-06-05T09:22:53Z,47.799686351591035,16.696400489606358,113.08154687657952,1.4535258543005307,18.70823140387455,0.7199398510127909,47.860414127129424,2.8254282265021113,1.399451114279723
2021-06-05T09:22:54Z,47.79969660600261,16.6964061098328,112.67110381554812,1.3686622793575531,19.4599110133978,0.758308784427674,15.782803660248572,2.6604666337403837,1.474034354179064
2021-06-05T09:22:55Z,47.79970686041418,16.696411730059246,112.26066075451672,1.2837987044145753,20.21159062292105,0.7935650752803859,17.983648692506954,2.4955050409786557,1.542567100976992
2021-06-05T09:22:56Z,47.799717292021185,16.696418886966327,112.97531384136528,1.37429468354884,22.477242158193036,0.8296154613588113,19.762705398547517,2.6714151516068165,1.6126434454058964
2021-06-05T09:22:57Z,47.79972772362818,16.69642604387341,113.68996692821383,1.464790662683105,24.74289369346502,0.8664599426629501,21.119973778370262,2.8473252622349774,1.6842633874657775
2021-06-05T09:22:58Z,47.79973247075837,16.69643303031775,113.84563360130414,1.288397232670853,29.724979325418857,0.8952022055545855,23.323323362679126,2.504443864802954,1.7401338768879633
2021-06-05T09:22:59Z,47.79973721788856,16.696440016762093,114.00130027439445,1.1120038026586008,34.707064957372694,0.9158422500337171,26.372754151474105,2.16156246737093,1.7802549136724521
2021-06-05T09:23:00Z,47.79974196501876,16.696447003206437,114.15696694748476,0.9356103726463486,39.68915058932653,0.9283800761003449,30.268266144755206,1.8186810699389067,1.804626497819245
2021-06-05T09:23:01Z,47.79974671214895,16.696453989650777,114.31263362057507,0.7592169426340964,44.67123622128037,0.9328156837544692,34.70706495737267,1.475799672506883,1.8132486293283419
